1010:0F0B  d00 mov ds,cs:[9596]                   AX=6993 BX=00B1 CX=000D DX=0000 SI=10C6 DI=1072 BP=0000 SP=A276 CS:IP=1010:0F10 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F50 BX=0000 CX=0095 DX=0000 SI=10C6 DI=0820 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA0  d00 xchg ax,di                         AX=0820 BX=0000 CX=0095 DX=0000 SI=10C6 DI=9F50 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA1  d00 loop -> 1010:0F69 taken cx=0094    AX=0820 BX=0000 CX=0094 DX=0000 SI=10C6 DI=9F50 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F69  d00 stosw                              AX=0820 BX=0000 CX=0094 DX=0000 SI=10C6 DI=9F52 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6A  d00 xchg ax,di                         AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=0820 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=0820 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F70  d00 shift/4 bx,1                       AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=0820 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=0820 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F85  d00 jz -> 1010:0F8B taken              AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F52 BX=0000 CX=0094 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA0  d00 xchg ax,di                         AX=2820 BX=0000 CX=0094 DX=0000 SI=10C6 DI=9F52 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA1  d00 loop -> 1010:0F69 taken cx=0093    AX=2820 BX=0000 CX=0093 DX=0000 SI=10C6 DI=9F52 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F69  d00 stosw                              AX=2820 BX=0000 CX=0093 DX=0000 SI=10C6 DI=9F54 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6A  d00 xchg ax,di                         AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F70  d00 shift/4 bx,1                       AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=2820 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=4820 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=4820 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F85  d00 jz -> 1010:0F87 not                AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=4820 BP=0000 SP=A276 CS:IP=1010:0F87 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F87  d00 add di,C050h                       AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F54 BX=0000 CX=0093 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA0  d00 xchg ax,di                         AX=0870 BX=0000 CX=0093 DX=0000 SI=10C6 DI=9F54 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA1  d00 loop -> 1010:0F69 taken cx=0092    AX=0870 BX=0000 CX=0092 DX=0000 SI=10C6 DI=9F54 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F69  d00 stosw                              AX=0870 BX=0000 CX=0092 DX=0000 SI=10C6 DI=9F56 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6A  d00 xchg ax,di                         AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F70  d00 shift/4 bx,1                       AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=0870 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F85  d00 jz -> 1010:0F8B taken              AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F56 BX=0000 CX=0092 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA0  d00 xchg ax,di                         AX=2870 BX=0000 CX=0092 DX=0000 SI=10C6 DI=9F56 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA1  d00 loop -> 1010:0F69 taken cx=0091    AX=2870 BX=0000 CX=0091 DX=0000 SI=10C6 DI=9F56 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F69  d00 stosw                              AX=2870 BX=0000 CX=0091 DX=0000 SI=10C6 DI=9F58 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6A  d00 xchg ax,di                         AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F70  d00 shift/4 bx,1                       AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=2870 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=4870 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=4870 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F85  d00 jz -> 1010:0F87 not                AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=4870 BP=0000 SP=A276 CS:IP=1010:0F87 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F87  d00 add di,C050h                       AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F58 BX=0000 CX=0091 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0FA0  d00 xchg ax,di                         AX=08C0 BX=0000 CX=0091 DX=0000 SI=10C6 DI=9F58 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0FA1  d00 loop -> 1010:0F69 taken cx=0090    AX=08C0 BX=0000 CX=0090 DX=0000 SI=10C6 DI=9F58 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F69  d00 stosw                              AX=08C0 BX=0000 CX=0090 DX=0000 SI=10C6 DI=9F5A BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F6A  d00 xchg ax,di                         AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F70  d00 shift/4 bx,1                       AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=08C0 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F81  d00 test di,4000h                      AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F85  d00 jz -> 1010:0F8B taken              AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F5A BX=0000 CX=0090 DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA0  d00 xchg ax,di                         AX=28C0 BX=0000 CX=0090 DX=0000 SI=10C6 DI=9F5A BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008F    AX=28C0 BX=0000 CX=008F DX=0000 SI=10C6 DI=9F5A BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F69  d00 stosw                              AX=28C0 BX=0000 CX=008F DX=0000 SI=10C6 DI=9F5C BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6A  d00 xchg ax,di                         AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F70  d00 shift/4 bx,1                       AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=28C0 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=48C0 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F81  d00 test di,4000h                      AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=48C0 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F85  d00 jz -> 1010:0F87 not                AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=48C0 BP=0000 SP=A276 CS:IP=1010:0F87 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F87  d00 add di,C050h                       AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F5C BX=0000 CX=008F DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA0  d00 xchg ax,di                         AX=0910 BX=0000 CX=008F DX=0000 SI=10C6 DI=9F5C BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008E    AX=0910 BX=0000 CX=008E DX=0000 SI=10C6 DI=9F5C BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F69  d00 stosw                              AX=0910 BX=0000 CX=008E DX=0000 SI=10C6 DI=9F5E BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6A  d00 xchg ax,di                         AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F70  d00 shift/4 bx,1                       AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=0910 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F85  d00 jz -> 1010:0F8B taken              AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F5E BX=0000 CX=008E DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA0  d00 xchg ax,di                         AX=2910 BX=0000 CX=008E DX=0000 SI=10C6 DI=9F5E BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008D    AX=2910 BX=0000 CX=008D DX=0000 SI=10C6 DI=9F5E BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F69  d00 stosw                              AX=2910 BX=0000 CX=008D DX=0000 SI=10C6 DI=9F60 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6A  d00 xchg ax,di                         AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F70  d00 shift/4 bx,1                       AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=2910 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=4910 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0202
1010:0F81  d00 test di,4000h                      AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=4910 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F85  d00 jz -> 1010:0F87 not                AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=4910 BP=0000 SP=A276 CS:IP=1010:0F87 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F87  d00 add di,C050h                       AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F60 BX=0000 CX=008D DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0FA0  d00 xchg ax,di                         AX=0960 BX=0000 CX=008D DX=0000 SI=10C6 DI=9F60 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008C    AX=0960 BX=0000 CX=008C DX=0000 SI=10C6 DI=9F60 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F69  d00 stosw                              AX=0960 BX=0000 CX=008C DX=0000 SI=10C6 DI=9F62 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F6A  d00 xchg ax,di                         AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0207
1010:0F70  d00 shift/4 bx,1                       AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=0960 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F81  d00 test di,4000h                      AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F85  d00 jz -> 1010:0F8B taken              AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F62 BX=0000 CX=008C DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA0  d00 xchg ax,di                         AX=2960 BX=0000 CX=008C DX=0000 SI=10C6 DI=9F62 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008B    AX=2960 BX=0000 CX=008B DX=0000 SI=10C6 DI=9F62 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F69  d00 stosw                              AX=2960 BX=0000 CX=008B DX=0000 SI=10C6 DI=9F64 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6A  d00 xchg ax,di                         AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F70  d00 shift/4 bx,1                       AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=2960 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F7D  d00 add di,2000h                       AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=4960 BP=0000 SP=A276 CS:IP=1010:0F81 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F81  d00 test di,4000h                      AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=4960 BP=0000 SP=A276 CS:IP=1010:0F85 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F85  d00 jz -> 1010:0F87 not                AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=4960 BP=0000 SP=A276 CS:IP=1010:0F87 DS=25CC ES=25CC SS=25CC FLAGS=0206
1010:0F87  d00 add di,C050h                       AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0F8B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F8B  d00 jmp short -> 1010:0FA0             AX=9F64 BX=0000 CX=008B DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0FA0 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA0  d00 xchg ax,di                         AX=09B0 BX=0000 CX=008B DX=0000 SI=10C6 DI=9F64 BP=0000 SP=A276 CS:IP=1010:0FA1 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0FA1  d00 loop -> 1010:0F69 taken cx=008A    AX=09B0 BX=0000 CX=008A DX=0000 SI=10C6 DI=9F64 BP=0000 SP=A276 CS:IP=1010:0F69 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F69  d00 stosw                              AX=09B0 BX=0000 CX=008A DX=0000 SI=10C6 DI=9F66 BP=0000 SP=A276 CS:IP=1010:0F6A DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6A  d00 xchg ax,di                         AX=9F66 BX=0000 CX=008A DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0F6B DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F6B  d00 mov bx,cs:[95BC]                   AX=9F66 BX=0000 CX=008A DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0F70 DS=25CC ES=25CC SS=25CC FLAGS=0203
1010:0F70  d00 shift/4 bx,1                       AX=9F66 BX=0000 CX=008A DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0F72 DS=25CC ES=25CC SS=25CC FLAGS=0246
1010:0F72  d00 jmp cs:[bx+3959]                   AX=9F66 BX=0000 CX=008A DX=0000 SI=10C6 DI=09B0 BP=0000 SP=A276 CS:IP=1010:0F7D DS=25CC ES=25CC SS=25CC FLAGS=0246
